[10:22:02][pdx_lua.cpp:393]: 
LUA Error: incorrect lua value: AIRPLANES_1_TRANSPORT_SUPPLY_ANIM
[10:22:02][pdx_lua.cpp:393]: 
LUA Error: incorrect lua value: AIRPLANES_3_TRANSPORT_SUPPLY_ANIM
[10:22:02][pdx_lua.cpp:393]: 
LUA Error: incorrect lua value: TRANSPORT_DIVISION_FACTOR
[10:22:02][pdx_lua.cpp:393]: 
LUA Error: incorrect lua value: MAX_TRANSPORT_SCENARIOS
[10:22:02][pdx_lua.cpp:425]: 
LUA Error: incorrect lua value: BORDER_COLOR_BORDER_CONFLICT_EDGE_R
[10:22:02][pdx_lua.cpp:425]: 
LUA Error: incorrect lua value: BORDER_COLOR_BORDER_CONFLICT_EDGE_G
[10:22:02][pdx_lua.cpp:425]: 
LUA Error: incorrect lua value: BORDER_COLOR_BORDER_CONFLICT_EDGE_B
[10:22:02][pdx_lua.cpp:425]: 
LUA Error: incorrect lua value: BORDER_COLOR_BORDER_CONFLICT_EDGE_A
[10:22:02][pdx_lua.cpp:425]: 
LUA Error: incorrect lua value: BORDER_COLOR_BORDER_CONFLICT_NON_EDGE_R
[10:22:02][pdx_lua.cpp:425]: 
LUA Error: incorrect lua value: BORDER_COLOR_BORDER_CONFLICT_NON_EDGE_G
[10:22:02][pdx_lua.cpp:425]: 
LUA Error: incorrect lua value: BORDER_COLOR_BORDER_CONFLICT_NON_EDGE_B
[10:22:02][pdx_lua.cpp:425]: 
LUA Error: incorrect lua value: BORDER_COLOR_BORDER_CONFLICT_NON_EDGE_A
[10:22:02][pdx_lua.cpp:425]: 
LUA Error: incorrect lua value: CAPITAL_ICON_CUTOFF
[10:22:02][pdx_lua.cpp:360]: 
LUA Error: incorrect lua value: ARMY_DEFENSIVE_LINE_BUTTON_SIZE
[10:22:02][pdx_lua.cpp:360]: 
LUA Error: incorrect lua value: ARMY_GROUP_DEFENSIVE_LINE_BUTTON_SIZE
[10:22:02][pdx_lua.cpp:360]: 
LUA Error: incorrect lua value: ACCLIMATIZATION_CAMO_SHOW_AT
[10:22:02][pdx_lua.cpp:360]: 
LUA Error: incorrect lua value: ACCLIMATIZATION_CAMO_SHOW_WHEN_IN_STATE
[10:22:02][pdx_lua.cpp:393]: 
LUA Error: incorrect lua value: DIVISION_NAMES_GROUP_MAX_TOOLTIP_ENTRIES
[10:22:02][pdx_lua.cpp:360]: 
LUA Error: incorrect lua value: TRADE_ROUTE_BAD_EFFICIENCY_THRESHOLD
[10:22:02][pdx_lua.cpp:360]: 
LUA Error: incorrect lua value: TRADE_ROUTE_REGIONAL_BAD_EFFICIENCY_THRESHOLD
[10:22:02][pdx_lua.cpp:462]: 
LUA Error: incorrect lua value: TRAIT_GRID_COLUMN_SHIFTS
[10:22:02][pdx_lua.cpp:393]: 
LUA Error: incorrect lua value: TRAIT_GRID_ROW_SHIFT
[10:22:02][pdx_lua.cpp:425]: 
LUA Error: incorrect lua value: UNIT_SELECT_DOUBLE_CLICK_TIME
[10:22:02][pdx_lua.cpp:425]: 
LUA Error: incorrect lua value: MINIMAP_PING_DURATION
[10:22:02][pdx_lua.cpp:425]: 
LUA Error: incorrect lua value: MINIMAP_PING_SPEEDUP_ON_SCREEN
[10:22:02][pdx_lua.cpp:425]: 
LUA Error: incorrect lua value: MINIMAP_PING_DELAY_BETWEEN_PINGS
[10:22:02][pdx_lua.cpp:425]: 
LUA Error: incorrect lua value: MINIMAP_TOGGLE_DURATION
[10:22:02][pdx_lua.cpp:393]: 
LUA Error: incorrect lua value: MINIMAP_TOGGLE_SHIFT
[10:22:02][pdx_lua.cpp:425]: 
LUA Error: incorrect lua value: TIMED_MESSAGE_TIMEOUT
[10:22:02][pdx_lua.cpp:360]: 
LUA Error: incorrect lua value: DRAG_AND_DROP_SCROLLING_SENSITIVITY
[10:22:02][pdx_lua.cpp:425]: 
LUA Error: incorrect lua value: GRIDBOX_ELEMENTS_INTERPOLATION_SPEED
[10:22:02][pdx_lua.cpp:393]: 
LUA Error: incorrect lua value: ARMY_GROUP_PORTRAIT_SPACING
[10:22:02][pdx_lua.cpp:393]: 
LUA Error: incorrect lua value: ARMY_GROUP_FIRST_MEMBER_SPACING
[10:22:02][pdx_lua.cpp:393]: 
LUA Error: incorrect lua value: ARMY_GROUP_COLLAPSE_EXTRA_SPACING
[10:22:02][pdx_lua.cpp:393]: 
LUA Error: incorrect lua value: ARMY_LIST_BOTTOM_PADDING
[10:22:02][pdx_lua.cpp:462]: 
LUA Error: incorrect lua value: MILITARY_FACTORIES_SCALE
[10:22:02][pdx_lua.cpp:425]: 
LUA Error: incorrect lua value: BATTLE_SOUND_FALLOFF_DEFAULT
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = CAN_north_american_alliance
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = GER_central_european_alliance
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = JAP_west_pacific_treaty_organization
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = ROM_align_hungary
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = GER_the_central_powers
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = ITA_italy_first
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = GER_demand_slovenia
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = CHI_united_front
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = PRC_coalition_government
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = HUN_the_balkan_pact
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = HUN_alliance_with_italy
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = YUG_pan_slavic_workers_congress
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = ROM_the_cordon_sanitaire
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = PRC_government_of_national_defense
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = CHI_join_the_chinese_soviet
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = CHI_join_the_chinese_soviet
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = CHI_join_the_chinese_soviet
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = CHI_join_the_chinese_soviet
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = CHI_join_the_chinese_soviet
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = CHI_join_the_chinese_soviet
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = CHI_join_the_chinese_soviet
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = CHI_join_the_chinese_soviet
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = CHI_join_the_chinese_soviet
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = CHI_join_the_chinese_soviet
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = PRC_socialism_with_chinese_characteristics
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = GER_tackle_the_communist_threat
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = FRA_woo_italy
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = JAP_greater_east_asian_co_prosperity_sphere
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = POL_the_between_the_seas_concept
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = AST_a_deal_with_japan
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = CAN_skewer_the_eagle
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = JAP_join_comintern
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = JAP_greater_east_asian_co_prosperity_sphere
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = JAP_rekindle_the_old_alliance
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = FRA_little_entente
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = AST_the_south_west_pacific_initiative
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = CZE_an_entente_of_our_own
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = HUN_renounce_the_treaty_of_trianon
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = FRA_little_entente
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = HUN_the_revolutionary_council
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = SAF_Union_of_the_African_People
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = CAN_north_american_alliance
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = GER_central_european_alliance
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = JAP_west_pacific_treaty_organization
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = ROM_align_hungary
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = GER_the_central_powers
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = ITA_italy_first
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = GER_demand_slovenia
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = CHI_united_front
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = PRC_coalition_government
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = HUN_the_balkan_pact
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = HUN_alliance_with_italy
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = YUG_pan_slavic_workers_congress
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = ROM_the_cordon_sanitaire
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = PRC_government_of_national_defense
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = CHI_join_the_chinese_soviet
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = CHI_join_the_chinese_soviet
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = CHI_join_the_chinese_soviet
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = CHI_join_the_chinese_soviet
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = CHI_join_the_chinese_soviet
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = CHI_join_the_chinese_soviet
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = CHI_join_the_chinese_soviet
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = CHI_join_the_chinese_soviet
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = CHI_join_the_chinese_soviet
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = CHI_join_the_chinese_soviet
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = PRC_socialism_with_chinese_characteristics
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = GER_tackle_the_communist_threat
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = FRA_woo_italy
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = JAP_greater_east_asian_co_prosperity_sphere
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = POL_the_between_the_seas_concept
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = AST_a_deal_with_japan
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = CAN_skewer_the_eagle
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = JAP_join_comintern
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = JAP_greater_east_asian_co_prosperity_sphere
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = JAP_rekindle_the_old_alliance
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = FRA_little_entente
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = AST_the_south_west_pacific_initiative
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = CZE_an_entente_of_our_own
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = HUN_renounce_the_treaty_of_trianon
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = FRA_little_entente
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = HUN_the_revolutionary_council
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = SAF_Union_of_the_African_People
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = CAN_north_american_alliance
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = GER_central_european_alliance
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = JAP_west_pacific_treaty_organization
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = ROM_align_hungary
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = GER_the_central_powers
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = ITA_italy_first
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = GER_demand_slovenia
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = CHI_united_front
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = PRC_coalition_government
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = HUN_the_balkan_pact
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = HUN_alliance_with_italy
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = YUG_pan_slavic_workers_congress
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = ROM_the_cordon_sanitaire
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = PRC_government_of_national_defense
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = CHI_join_the_chinese_soviet
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = CHI_join_the_chinese_soviet
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = CHI_join_the_chinese_soviet
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = CHI_join_the_chinese_soviet
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = CHI_join_the_chinese_soviet
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = CHI_join_the_chinese_soviet
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = CHI_join_the_chinese_soviet
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = CHI_join_the_chinese_soviet
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = CHI_join_the_chinese_soviet
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = CHI_join_the_chinese_soviet
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = PRC_socialism_with_chinese_characteristics
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = GER_tackle_the_communist_threat
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = FRA_woo_italy
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = JAP_greater_east_asian_co_prosperity_sphere
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = POL_the_between_the_seas_concept
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = AST_a_deal_with_japan
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = CAN_skewer_the_eagle
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = JAP_join_comintern
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = JAP_greater_east_asian_co_prosperity_sphere
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = JAP_rekindle_the_old_alliance
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = FRA_little_entente
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = AST_the_south_west_pacific_initiative
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = CZE_an_entente_of_our_own
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = HUN_renounce_the_treaty_of_trianon
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = FRA_little_entente
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = HUN_the_revolutionary_council
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = SAF_Union_of_the_African_People
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = CAN_north_american_alliance
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = GER_central_european_alliance
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = JAP_west_pacific_treaty_organization
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = ROM_align_hungary
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = GER_the_central_powers
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = ITA_italy_first
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = GER_demand_slovenia
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = CHI_united_front
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = PRC_coalition_government
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = HUN_the_balkan_pact
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = HUN_alliance_with_italy
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = YUG_pan_slavic_workers_congress
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = ROM_the_cordon_sanitaire
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = PRC_government_of_national_defense
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = CHI_join_the_chinese_soviet
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = CHI_join_the_chinese_soviet
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = CHI_join_the_chinese_soviet
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = CHI_join_the_chinese_soviet
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = CHI_join_the_chinese_soviet
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = CHI_join_the_chinese_soviet
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = CHI_join_the_chinese_soviet
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = CHI_join_the_chinese_soviet
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = CHI_join_the_chinese_soviet
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = CHI_join_the_chinese_soviet
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = PRC_socialism_with_chinese_characteristics
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = GER_tackle_the_communist_threat
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = FRA_woo_italy
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = JAP_greater_east_asian_co_prosperity_sphere
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = POL_the_between_the_seas_concept
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = AST_a_deal_with_japan
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = CAN_skewer_the_eagle
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = JAP_join_comintern
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = JAP_greater_east_asian_co_prosperity_sphere
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = JAP_rekindle_the_old_alliance
[10:22:55][triggerimplementation.cpp:3882]: Invalid focus scripted in trigger. has_completed_focus = FRA_little_entente
